StructuredDataCapture : Validation Results
=========================================

err = 25, warn = 10, info = 125
IG Publisher Version: (unknown) Out of date - current version is 1.2.24
Generated Fri Dec 16 10:08:11 AEDT 2022. FHIR version 4.0.1 for hl7.fhir.uv.sdc#3.0.0 (canonical = http://hl7.org/fhir/uv/sdc)
 Build Errors : 7 / 4 / 0
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/Bundle-map-population-example : 0 / 0 / 10
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/Library-CHF : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/QuestionnaireResponse-map-populate-out : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/SDOHCC-QuestionnaireHungerVitalSign : 0 / 0 / 27
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/SDOHCC-StructureMapHungerVitalSign : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/StructureMap-questionnaire-population-transform : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/codesystem-CSPHQ9 : 3 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/codesystem-chf-codes : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/parameters-sdc-modular-root-assembled : 1 / 0 / 15
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-anc-quick-check : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-demographics : 0 / 0 / 8
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-modular-contact : 0 / 0 / 3
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-modular-name : 1 / 0 / 6
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-modular-root : 0 / 0 / 6
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example : 0 / 0 / 37
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-PHQ9 : 0 / 0 / 11
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-PHQ9-search : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-cap : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-context-expression : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-cqf-PHQ9 : 0 / 0 / 2
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-form-behavior : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-framingham-hchd-lhc : 0 / 0 / 33
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-hunger-vital-signs : 0 / 0 / 15
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-image-options : 0 / 0 / 3
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-loinc : 0 / 0 / 19
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-multi-subject : 0 / 0 / 3
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-ordinal-value : 0 / 0 / 2
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-render : 0 / 0 / 2
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-ussg-fht : 0 / 0 / 8
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-profile-example-weight-height-tracking-panel : 0 / 0 / 13
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-test-all-data-types : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-test-enableWhen : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-test-fhirpath-prepop-candexpr : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-test-fhirpath-prepop-initialexpression : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-test-fhirpath-prepop-source-query : 0 / 0 / 6
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-test-initialvalue : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-test-initialvalue-multiple : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-test-nested-groups : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaire-sdc-test-required-radios : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaireresponse-adaptive-questionnaireresponse-sdc-example-phq9 : 0 / 0 / 3
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaireresponse-questionnaireresponse-sdc-profile-example-PHQ9 : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaireresponse-sdc-example-ussg-fht-answers : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaireresponse-sdc-profile-example : 4 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaireresponse-sdc-profile-example-loinc : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/questionnaireresponse-sdc-profile-example-multi-subject : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/request-task-example : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/servicerequest-example : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/structuredefinition-sdc-profile-example : 1 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/structuredefinition-sdc-question-library : 1 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/task-example : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/valueset-sdc-profile-example : 1 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/examples/valueset-sdc-question-library-states : 0 / 2 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-adapt : 0 / 1 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-adapt-srch : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-answerExpression : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-answerOptionsToggleExpression : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-assemble-expectation : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-assembleContext : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-assembledFrom : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-behave : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-calculatedExpression : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-candidateExpression : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-choiceColumn : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-collapsible : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-contextExpression : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-enableWhenExpression : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-endpoint : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-entryMode : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-extr-defn : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-extr-obsn : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-extr-smap : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-initialExpression : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-isSubject : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-itemAnswerMedia : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-itemExtractionContext : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-itemMedia : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-itemPopulationContext : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-launchContext : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-lookupQuestionnaire : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-maxQuantity : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-minQuantity : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-modular : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-observation-extract-category : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-observationExtract : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-observationLinkPeriod : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-openLabel : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-optionalDisplay : 0 / 0 / 1
 /Users/grahamegrieve/work/test-igs/hl7.fhir.uv.sdc/input/resources/StructureDefinition-sdc-questionnaire-performerType : 0 / 0 / 1
